desc,id,name,other.comment,other.created_by,other.creation_date,other.deprecated,other.disjointWith,other.hasAlternativeId,other.namespace,other.onProperty,other.someValuesFrom,other.subset,other.xref,relations.can_be,relations.is_a,id_type,id_number
,DOID:3359,malignant extraskeletal cartilaginous and osseous tumor,,,,[true],,,[disease_ontology],,,,,,,DOID,3359
"An interstitial nephritis characterized by nephritis, interstitial fibrosis, and enlarged and atypical tubular epithelial cell nuclei that has_material_basis_in homozygous or compound heterozygous mutation in the FAN1 gene on chromosome 15q13.3.",DOID:0060911,karyomegalic interstitial nephritis,,,,,,,,,,,"[ICD10CM:N11.8, OMIM:614817, ORDO:401996]",,[DOID:1063],DOID,60911
"A syndrome that is characterized by absence or underdeveloped tissue connecting the left and right halves of the brain, infantile spasms and chorioretinal lacunae, which are defects in the light-sensitive tissue at the back of the eye.",DOID:8461,Aicardi syndrome,[OMIM mapping confirmed by DO. [SN].],,,,,,[disease_ontology],,,[http://purl.obolibrary.org/obo/doid#DO_rare_slim],"[MESH:D058540, NCI:C35256, OMIM:304050, ORDO:50, SNOMEDCT_US_2016_03_01:80651009, UMLS_CUI:C0175713]",,[DOID:225],DOID,8461
,HP:0100614,,,,,,,,,,,,,,,HP,100614
A lung small cell carcinoma that is characterized as a multiphasic lung cancer comprised of a mixture of small cell and non-small cell lung carcinoma cells.,DOID:5421,lung combined type small cell carcinoma,,,,,,,[disease_ontology],,,,"[NCI:C9137, UMLS_CUI:C1333125]",[DOID:0050917],[DOID:5409],DOID,5421
An amelogenesis imperfecta that has material basis in homozygous mutation in the enamelin gene (ENAM).,DOID:0110056,amelogenesis imperfecta type 1C,,,,,,,,,,,[ICD10CM:K00.5],,[DOID:2187],DOID,110056
"A malignant smooth muscle cancer that can arise almost anywhere in the body, but is most common in the uterus, abdomen, or pelvis.",DOID:1967,leiomyosarcoma,,,,,,,[disease_ontology],,,[http://purl.obolibrary.org/obo/doid#DO_cancer_slim],"[MESH:D007890, NCI:C3158, SNOMEDCT_US_2016_03_01:189790006, SNOMEDCT_US_2016_03_01:443719001, SNOMEDCT_US_2016_03_01:51549004, UMLS_CUI:C0023269]","[DOID:1965, DOID:5251, DOID:5253, DOID:5254, DOID:5258, DOID:5259, DOID:5261, DOID:5263, DOID:5264, DOID:5265, DOID:5267, DOID:5268, DOID:5271, DOID:5275, DOID:5276, DOID:5282, DOID:5283, DOID:5285, DOID:5287, DOID:5288, DOID:5289, DOID:5292, DOID:5293, DOID:5296, DOID:5297, DOID:7389]",[DOID:4230],DOID,1967
,DOID:8463,corneal ulcer,,,,,,,[disease_ontology],,,,"[ICD10CM:H16.0, ICD10CM:H16.00, ICD9CM:370.0, ICD9CM:370.00, MESH:D003320, NCI:C50515, SNOMEDCT_US_2016_03_01:155152009, SNOMEDCT_US_2016_03_01:193758008, SNOMEDCT_US_2016_03_01:193759000, SNOMEDCT_US_2016_03_01:193763007, SNOMEDCT_US_2016_03_01:91514001, UMLS_CUI:C0010043]","[DOID:10439, DOID:10440, DOID:10441, DOID:10444, DOID:10445, DOID:9910]",[DOID:4677],DOID,8463
,DOID:5427,urinary bladder villous adenoma,,,,,,,[disease_ontology],,,,"[NCI:C7414, UMLS_CUI:C1336893]",,"[DOID:0050623, DOID:0050869, DOID:11054]",DOID,5427
,DOID:1965,fallopian tube leiomyosarcoma,,,,,,,[disease_ontology],,,,"[NCI:C40128, UMLS_CUI:C1517116]",,"[DOID:1964, DOID:1967]",DOID,1965
,DOID:8465,retinoschisis,,,,,,,[disease_ontology],,,,"[ICD10CM:H33.10, ICD9CM:361.10, MESH:D041441, NCI:C85046, SNOMEDCT_US_2016_03_01:193330003, SNOMEDCT_US_2016_03_01:389992006, SNOMEDCT_US_2016_03_01:44268007, UMLS_CUI:C0152439]","[DOID:0060763, DOID:12108, DOID:8464]",[DOID:8466],DOID,8465
A female reproductive organ cancer that is located_in fallopian tube.,DOID:1964,fallopian tube cancer,,,,,,[DOID:1961],[disease_ontology],,,[http://purl.obolibrary.org/obo/doid#TopNodes_DOcancerslim],"[ICD10CM:C57.0, ICD9CM:183.2, MESH:D005185, NCI:C3032, NCI:C7480, SNOMEDCT_US_2016_03_01:126916003, SNOMEDCT_US_2016_03_01:363444001, SNOMEDCT_US_2016_03_01:93794008, UMLS_CUI:C0015558, UMLS_CUI:C0153579]","[DOID:1963, DOID:1965, DOID:1970, DOID:5324]","[DOID:120, DOID:1962]",DOID,1964
,DOID:8464,flat retinoschisis,,,,,,,[disease_ontology],,,,"[ICD9CM:361.11, SNOMEDCT_US_2016_03_01:193332006, SNOMEDCT_US_2016_03_01:83405000, UMLS_CUI:C0154817]",,[DOID:8465],DOID,8464
,DOID:8467,Retinoschisis and retinal cysts,,,,[true],,,[disease_ontology],,,,,,,DOID,8467
A gastrointestinal system disease that is characterized by painful inflammation and ulceration of the mucous membranes lining the digestive tract.,DOID:0080178,mucositis,,,,,,,,,,,[MESH:D052016],,[DOID:77],DOID,80178
A bacterial meningitis that has_material_basis_in Haemophilus influenzae infection.,DOID:0080179,haemophilus meningitis,,,,,,,,,,,"[ICD10:G00.0, ICD9CM:320.0, MESH:D008583]",,[DOID:9470],DOID,80179
A bacterial meningitis that has_material_basis_in Neisseria meningitidis infection.,DOID:0080176,meningococcal meningitis,,,,,,,,,,,"[ICD10:A39.0, ICD9CM:036.0, MESH:D008585]",,[DOID:9470],DOID,80176
A hepatic vascular disease that is characterized by obstruction of some of the small veins of the liver.,DOID:0080177,hepatic veno-occlusive disease,,,,,,,,,,,"[ICD10:K76.5, MESH:D006504]",,[DOID:272],DOID,80177
"A bladder exstrophy-epispadias-cloacal exstrophy complex that is characterized by an evaginated bladder plate, epispadias and an anterior defect of the pelvis, pelvic floor and abdominal wall. The rear portion of the bladder wall (posterior vesical wall) turns outward (exstrophy) through an opening in the abdominal wall and urine is excreted through this opening.",DOID:0080174,bladder exstrophy,,,,,,,,,,[http://purl.obolibrary.org/obo/doid#DO_rare_slim],"[ICD10:Q64.1, ICD9CM:753.5, OMIM:600057, ORDO:93930]",,[DOID:0080173],DOID,80174
"A bladder exstrophy-epispadias-cloacal exstrophy complex that is characterized by a defect in the urethra, bladder and bowel.",DOID:0080175,cloacal exstrophy,,,,,,,,,,,,,[DOID:0080173],DOID,80175
An inherited metabolic disease that is characterized by significantly reduced activity of an enzyme that helps the body process drugs called thiopurines.,DOID:0080172,thiopurine S-methyltransferase deficiency,,,,,,,,,,,[OMIM:610460],,[DOID:655],DOID,80172
"A physical disorder that is characterized as a spectrum of anomalies involving the urinary tract, genital tract, musculoskeletal system and sometimes the intestinal tract.",DOID:0080173,bladder exstrophy-epispadias-cloacal exstrophy complex,,,,,,,,,,[http://purl.obolibrary.org/obo/doid#DO_rare_slim],"[OMIM:258040, ORDO:322]","[DOID:0080174, DOID:0080175]",[DOID:0080015],DOID,80173
"A calcinosis that is characterized by massive periarticular, and seldom visceral, deposition of calcified tumors.",DOID:0080170,normophosphatemic familial tumoral calcinosis,,,,,,,,,,,[OMIM:610455],,[DOID:182],DOID,80170
A gastrointestinal system disease that is characterized by abnormal development of the esophagus and trachea where the upper esophagus does not connect (atresia) to the lower esophagus and stomach and may also include tracheoesophageal fistula where the esophagus and the trachea are abnormally connected which allows fluids from the esophagus to get into the airways and interfere with breathing.,DOID:0080171,esophageal atresia/tracheoesophageal fistula,,,,,,,,,,,[OMIM:189960],,[DOID:77],DOID,80171
A retinitis pigmentosa that has_material_basis_in mutation in the HGSNAT gene on chromosome 8p11.,DOID:0110389,retinitis pigmentosa 73,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:616544]",,[DOID:10584],DOID,110389
A retinitis pigmentosa that has_material_basis_in mutation in the IMPDH1 gene on chromosome 7q32.,DOID:0110388,retinitis pigmentosa 10,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:180105]",,[DOID:10584],DOID,110388
A retinitis pigmentosa that has_material_basis_in mutation in the PRPH2 gene on chromosome 6p21.,DOID:0110383,retinitis pigmentosa 7,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:608133]",,[DOID:10584],DOID,110383
A retinitis pigmentosa that has_material_basis_in mutation in the GUCA1B gene on chromosome 6p21.1.,DOID:0110382,retinitis pigmentosa 48,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:613827]",,[DOID:10584],DOID,110382
A retinitis pigmentosa that has_material_basis_in mutation in the TULP1 gene on chromosome 6p21.,DOID:0110381,retinitis pigmentosa 14,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:600132]",,[DOID:10584],DOID,110381
A retinitis pigmentosa that has_material_basis_in mutation in the MAK gene on chromosome 6p24.2.,DOID:0110380,retinitis pigmentosa 62,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:614181]",,[DOID:10584],DOID,110380
A retinitis pigmentosa that has_material_basis_in mutation in the RP9 gene on chromosome 7p14.,DOID:0110387,retinitis pigmentosa 9,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:180104]",,[DOID:10584],DOID,110387
A retinitis pigmentosa that has_material_basis_in mutation in the KLHL7 gene on chromosome 7p15.3.,DOID:0110386,retinitis pigmentosa 42,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:612943]",,[DOID:10584],DOID,110386
A retinitis pigmentosa that has_material_basis_in variation in the chromosome region 6q23.,DOID:0110385,retinitis pigmentosa 63,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:614494]",,[DOID:10584],DOID,110385
A retinitis pigmentosa that has_material_basis_in mutation in the EYS gene on chromosome 6q12.,DOID:0110384,retinitis pigmentosa 25,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:602772]",,[DOID:10584],DOID,110384
,DOID:10742,cerebral lipidosis,,,,,,,[disease_ontology],,,,"[ICD9CM:330.1, SNOMEDCT_US_2016_03_01:16517004, SNOMEDCT_US_2016_03_01:192786008, SNOMEDCT_US_2016_03_01:192789001, UMLS_CUI:C0007788]",,[DOID:1443],DOID,10742
,DOID:10747,lymphoid leukemia,,,,,,,[disease_ontology],,,,"[ICD9CM:204.2, SNOMEDCT_US_2016_03_01:154590001, SNOMEDCT_US_2016_03_01:188726003, SNOMEDCT_US_2016_03_01:190035004, SNOMEDCT_US_2016_03_01:33560006, SNOMEDCT_US_2016_03_01:95274002, UMLS_CUI:C0152271]",[DOID:715],[DOID:1037],DOID,10747
,DOID:10744,broad ligament malignant neoplasm,,,,,,,[disease_ontology],,,,"[ICD10CM:C57.1, ICD9CM:183.3, SNOMEDCT_US_2016_03_01:188202001, SNOMEDCT_US_2016_03_01:449259009, SNOMEDCT_US_2016_03_01:93728003, UMLS_CUI:C0346866]",,[DOID:11747],DOID,10744
"An eating disorder characterized by refusal to maintain a healthy body weight, and an obsessive fear of gaining weight due to a distorted self image.",DOID:8689,anorexia nervosa,,,,,,,[disease_ontology],,,,"[ICD10CM:F50.0, ICD10CM:F50.00, ICD9CM:307.1, MESH:D000856, NCI:C34387, SNOMEDCT_US_2016_03_01:154926005, SNOMEDCT_US_2016_03_01:192445002, SNOMEDCT_US_2016_03_01:56882008, UMLS_CUI:C0003125]",,[DOID:8670],DOID,8689
,DOID:8446,intussusception,[OMIM mapping confirmed by DO. [SN].],,,,,,[disease_ontology],,,,"[ICD10CM:K56.1, ICD9CM:560.0, MESH:D007443, NCI:C113484, OMIM:147710, SNOMEDCT_US_2016_03_01:155772009, SNOMEDCT_US_2016_03_01:197055000, SNOMEDCT_US_2016_03_01:35327006, SNOMEDCT_US_2016_03_01:49723003, UMLS_CUI:C0021933]",,[DOID:8437],DOID,8446
A carcinosarcoma that has_material_basis_in gland and muscle components.,DOID:2609,adenomyoma,,,,,,,[disease_ontology],,,,"[MESH:D018194, NCI:C3726, SNOMEDCT_US_2016_03_01:40293003, UMLS_CUI:C0206622]","[DOID:4993, DOID:4994, DOID:4995, DOID:6518]",[DOID:4236],DOID,2609
,DOID:7635,Gasserian ganglion meningioma,,,,,,,[disease_ontology],,,,"[NCI:C6779, UMLS_CUI:C1333760]",,[DOID:3565],DOID,7635
A cell type benign neoplasm that is a cartilaginous tumor encapsulated with a lobular growing pattern.,DOID:2602,chondroma,,,,,,,[disease_ontology],,,,"[MESH:D002812, NCI:C53459, SNOMEDCT_US_2016_03_01:154611005, SNOMEDCT_US_2016_03_01:187899007, SNOMEDCT_US_2016_03_01:188980001, SNOMEDCT_US_2016_03_01:189885004, SNOMEDCT_US_2016_03_01:269638002, SNOMEDCT_US_2016_03_01:31186001, UMLS_CUI:C0936248]","[DOID:0050898, DOID:2601, DOID:3813]",[DOID:0060084],DOID,2602
,DOID:2601,juxtacortical chondroma,,,,,,,[disease_ontology],,,,"[NCI:C4302, SNOMEDCT_US_2016_03_01:9266000, UMLS_CUI:C0334548]",,[DOID:2602],DOID,2601
A larynx cancer that has_material_basis_in epithelial cells.,DOID:2600,laryngeal carcinoma,,,,,,,[disease_ontology],,,,"[NCI:C4855, SNOMEDCT_US_2016_03_01:154480006, SNOMEDCT_US_2016_03_01:276975007, SNOMEDCT_US_2016_03_01:93859007, UMLS_CUI:C0595989]","[DOID:2876, DOID:4688, DOID:4869, DOID:7144]",[DOID:2596],DOID,2600
,DOID:4406,spongiotic dermatitis,,,,,,,[disease_ontology],,,,"[NCI:C27037, SNOMEDCT_US_2016_03_01:23615008, UMLS_CUI:C0262984]",,[DOID:2723],DOID,4406
,DOID:7636,recurrent cancer of small Intestine,,,,[true],,,[disease_ontology],,,,,,,DOID,7636
,DOID:7077,malignant melanocytic peripheral nerve sheath tumor of mediastinum,,,,,,,[disease_ontology],,,,"[NCI:C6630, UMLS_CUI:C1334600]",,[DOID:5559],DOID,7077
,DOID:7076,lipid-rich breast carcinoma,,,,,,,[disease_ontology],,,,"[NCI:C40365, UMLS_CUI:C1517894]",,[DOID:6741],DOID,7076
,DOID:7075,atypical vulvar nevus,,,,[true],,,[disease_ontology],,,,,,,DOID,7075
,DOID:7074,choroidal hemorrhage and rupture,,,,[true],,,[disease_ontology],,,,,,,DOID,7074
A focal segmental glomerulosclerosis that has_material_basis_in an autosomal dominant mutation of ACTN4 on chromosome 19q13.2.,DOID:0111128,focal segmental glomerulosclerosis 1,,,,,,,,,,,"[ICD10CM:N04.1, OMIM:603278]",,[DOID:1312],DOID,111128
A focal segmental glomerulosclerosis that has_material_basis_in a mutation of TRPC6 on chromosome 11q22.1.,DOID:0111129,focal segmental glomerulosclerosis 2,,,,,,,,,,,"[ICD10CM:N04.1, OMIM:603965]",,[DOID:1312],DOID,111129
,DOID:7071,spinal cord dermoid cyst,,,,,,,[disease_ontology],,,,"[NCI:C6808, UMLS_CUI:C1333278]",,"[DOID:2658, DOID:3640, DOID:5612]",DOID,7071
,DOID:7070,recurrent pediatric rhabdomyosarcoma,,,,[true],,,[disease_ontology],,,,,,,DOID,7070
A nephronophthisis that has_material_basis_in homozygous mutation in the ANKS6 gene on chromosome 9q22.,DOID:0111124,nephronophthisis 16,,,,,,,,,,,[OMIM:615382],,[DOID:12712],DOID,111124
A nephronophthisis that has_material_basis_in homozygous or compound heterozygous mutation in the CEP83 gene on chromosome 12q22.,DOID:0111125,nephronophthisis 18,,,,,,,,,,,[OMIM:615862],,[DOID:12712],DOID,111125
A nephronophthisis that has_material_basis_in homozygous or compound heterozygous mutation in the DCDC2 gene on chromosome 6p22.,DOID:0111126,nephronophthisis 19,,,,,,,,,,,[OMIM:616217],,[DOID:12712],DOID,111126
A nephronophthisis that has_material_basis_in homozygous or compound heterozygous mutation in the MAPKBP1 gene on chromosome 15q15.,DOID:0111127,nephronophthisis 20,,,,,,,,,,,[OMIM:617271],,[DOID:12712],DOID,111127
A nephronophthisis that has_material_basis_in homozygous mutation in the NEK8 gene on chromosome 17q11.,DOID:0111120,nephronophthisis 9,,,,,,,,,,,[OMIM:613824],,[DOID:12712],DOID,111120
A nephronophthisis that has_material_basis_in homozygous or compound heterozygous mutation in the WDR19 gene on chromosome 4p14.,DOID:0111121,nephronophthisis 13,,,,,,,,,,,[OMIM:614377],,[DOID:12712],DOID,111121
A nephronophthisis that has_material_basis_in homozygous mutation in the ZNF423 gene on chromosome 16q12.1,DOID:0111122,nephronophthisis 14,,,,,,,,,,,[OMIM:614844],,[DOID:12712],DOID,111122
A nephronophthisis that has_material_basis_in homozygous or compound heterozygous mutation in the CEP164 gene on chromosome 11q.,DOID:0111123,nephronophthisis 15,,,,,,,,,,,[OMIM:614845],,[DOID:12712],DOID,111123
,DOID:6386,childhood brainstem astrocytoma,,,,,,,[disease_ontology],,,,"[NCI:C6216, UMLS_CUI:C1332950]",,[DOID:6383],DOID,6386
,DOID:8958,lymphosarcoma involving lymph nodes of axilla and upper limb,,,,[true],,,[disease_ontology],,,,,,,DOID,8958
,DOID:6384,recurrent childhood central nervous system tumor,,,,[true],,,[disease_ontology],,,,,,,DOID,6384
,DOID:6385,recurrent childhood brainstem astrocytoma,,,,[true],,,[disease_ontology],,,,,,,DOID,6385
,DOID:6382,recurrent childhood glioma of brain stem,,,,[true],,,[disease_ontology],,,,,,,DOID,6382
,DOID:5128,deep leiomyoma,,,,,,,[disease_ontology],,,,"[NCI:C6512, UMLS_CUI:C1333266]",,[DOID:127],DOID,5128
"An autosomal recessive nonsyndromic deafness that is characterized by prelingual onset with moderate to profound, progressive hearing loss and has_material_basis_in mutation in the PTPRQ gene on chromosome 12q21.",DOID:0110529,autosomal recessive nonsyndromic deafness 84A,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:613391]",,[DOID:0050565],DOID,110529
An autosomal recessive nonsyndromic deafness that has_material_basis_in variation in the chromosome region 9p23-p21.2.,DOID:0110528,autosomal recessive nonsyndromic deafness 83,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:613685]",,[DOID:0050565],DOID,110528
An autosomal recessive nonsyndromic deafness that has_material_basis_in mutation in the TMPRSS3 gene on chromosome 21q22.,DOID:0110527,autosomal recessive nonsyndromic deafness 8,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:601072]",,[DOID:0050565],DOID,110527
"An autosomal recessive nonsyndromic deafness that is characterized by prelingual onset with severe to profound, stable hearing loss and has_material_basis_in mutation in the TPRN gene on chromosome 9q34.",DOID:0110526,autosomal recessive nonsyndromic deafness 79,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:613307]",,[DOID:0050565],DOID,110526
"An autosomal recessive nonsyndromic deafness that is characterized by postlingual onset with moderate to profound, progressive hearing loss and has_material_basis_in mutation in the LOXHD1 gene on chromosome 18q21.",DOID:0110525,autosomal recessive nonsyndromic deafness 77,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:613079]",,[DOID:0050565],DOID,110525
"An autosomal recessive nonsyndromic deafness that is characterized by prelingual onset with high frequency, progressive hearing loss and has_material_basis_in mutation in the SYNE4 gene on chromosome 19q13.",DOID:0110524,autosomal recessive nonsyndromic deafness 76,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:615540]",,[DOID:0050565],DOID,110524
An autosomal recessive nonsyndromic deafness that has_material_basis_in mutation in the MSRB3 gene on chromosome 12q14.,DOID:0110523,autosomal recessive nonsyndromic deafness 74,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:613718]",,[DOID:0050565],DOID,110523
An autosomal recessive nonsyndromic deafness that has_material_basis_in variation in the chromosome region 8p22-p21.3.,DOID:0110522,autosomal recessive nonsyndromic deafness 71,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:612789]",,[DOID:0050565],DOID,110522
An autosomal recessive nonsyndromic deafness that has_material_basis_in mutation in the PNPT1 gene on chromosome 2p16.,DOID:0110521,autosomal recessive nonsyndromic deafness 70,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:614934]",,[DOID:0050565],DOID,110521
"An autosomal recessive nonsyndromic deafness that is characterized by prelingual onset with severe to profound, stable hearing loss and has_material_basis_in mutation in the TMC1 gene on chromosome 9q21.",DOID:0110520,autosomal recessive nonsyndromic deafness 7,,,,,,,,,,,"[ICD10CM:H90.3, OMIM:600974]",,[DOID:0050565],DOID,110520
,DOID:10339,schizophrenia simplex,,,,[true],,,[disease_ontology],,,,,,,DOID,10339
,DOID:10338,subchronic schizophrenia,,,,[true],,,[disease_ontology],,,,,,,DOID,10338
,DOID:609,skin abnormality,,,,[true],,,[disease_ontology],,,,,,,DOID,609
,DOID:10332,disorder of optic chiasm due to vascular disorder,,,,[true],,,[disease_ontology],,,,,,,DOID,10332
,DOID:10331,kaolin pneumoconiosis,,,,,,,[disease_ontology],,,,"[NCI:C35315, SNOMEDCT_US_2016_03_01:36696005, UMLS_CUI:C0264435]",,[DOID:10316],DOID,10331
,DOID:10330,slate pneumoconiosis,,,,,,,[disease_ontology],,,,"[NCI:C35397, SNOMEDCT_US_2016_03_01:1259003, UMLS_CUI:C0340186]",,[DOID:10316],DOID,10330
,DOID:10337,glaucomatous atrophy of optic disc,,,,,,,[disease_ontology],,,,"[ICD10CM:H47.23, ICD9CM:377.14, SNOMEDCT_US_2016_03_01:1207009, UMLS_CUI:C0271342]",,"[DOID:1686, DOID:5723]",DOID,10337
,DOID:602,cancerophobia,,,,,,,[disease_ontology],,,,"[NCI:C35492, SNOMEDCT_US_2016_03_01:191730005, SNOMEDCT_US_2016_03_01:300930008, SNOMEDCT_US_2016_03_01:34563004, UMLS_CUI:C0233705]",,[DOID:0060048],DOID,602
,DOID:10334,craniofacial abnormality,,,,[true],,[DOID:1295],[disease_ontology],,,,,,,DOID,10334
,DOID:7389,pulmonary artery leiomyosarcoma,,,,,,,[disease_ontology],,,,"[NCI:C5373, UMLS_CUI:C1335572]","[DOID:7388, DOID:7390]","[DOID:175, DOID:1967]",DOID,7389
